10002021002,44.0
10002021004,41.0
10002025004,44.0
10006002002,35.0
10006003002,38.0
10006005001,36.0
10007001000,38.0
10007001002,38.0
10007001004,35.0
10007001014,38.0
10007001024,37.0
10007001029,40.0
10007001030,38.0
10008006001,37.0
10008006017,38.0
10009001013,39.0
10009001018,39.5
10009001026,39.0
10009001027,39.0
10010023004,42.0
10012001000,35.0
10012002003,43.0
10013002012,39.0
10014011000,41.0
10015011009,38.0
10015021003,39.0
10015021005,38.0
10015022001,35.0
10016001000,37.0
10016001004,40.0
10016005003,36.0
10018001000,38.0
10018003004,34.0
10018005000,36.0
10018005003,37.0
10020001000,36.0
10020002004,39.0
10021001001,40.0
10021001006,40.0
10021001010,39.0
10021002003,40.0
10021002006,36.0
10022013000,36.0
10022014001,42.0
10022021003,33.0
10024001005,35.0
10024002000,37.0
10025001003,40.0
10025002000,37.0
10026012000,34.0
10027001002,37.0
10028004004,35.0
10029001005,37.0
10030013000,35.0
10030021000,34.0
10031001013,40.0
10031001017,42.0
10031001021,39.0
10032001001,34.0
10032006000,34.0
10032007000,34.0
10033001000,39.0
10033001006,39.0
10033003005,43.0
10033003016,39.0
10033003023,41.0
10034001001,34.0
10036011000,34.0
10036013000,37.0
10036021000,36.0
10036022001,35.0
10037001000,38.0
10037002006,36.0
10037003010,37.0
10037003017,38.0
10038001003,34.0
10038003001,35.0
10038007000,34.0
10039001008,39.0
10039002002,39.0
10039004004,40.0
10039004007,42.0
10040003000,35.0
10040005000,35.0
10041002002,37.0
10041006001,36.0
10042001002,34.0
10043001001,35.0
10043001003,36.0
10044001000,34.0
10044002000,36.0
10044005005,34.0
10044007001,35.0
10045001011,37.0
10047002015,37.0
10048001000,36.0
10049001005,37.0
10049001007,37.0
10050001002,36.0
10050004000,35.0
10050005001,38.0
10052001003,39.0
10052002004,39.0
10054001003,39.0
10055013000,37.0
10055022000,36.0
10056001005,37.0
10056003001,39.0
10057001003,36.0
10057002002,33.0
10058001006,39.0
10058001011,39.0
10059003002,34.0
10060001005,37.0
10061001000,37.0
10061001003,40.0
10061002000,40.0
10061003000,36.0
10062001001,34.0
10063001001,38.0
10063002000,39.0
10063005000,37.0
10064004002,35.0
10065001000,37.0
10065001003,34.0
10065005001,35.0
10066007000,34.0
10066008003,37.0
10067002000,36.0
10068005001,35.0
10068006001,36.0
10069001000,38.0
10070004000,36.0
10070005000,35.0
10071001000,39.0
10071003001,37.0
10072002001,38.0
10072003001,37.0
10072005001,34.0
10073004001,37.0
10073005000,38.0
10074001003,38.0
10074003005,40.0
10076001004,36.0
10076002005,37.0
10077002000,38.0
10078007001,37.0
10079001001,37.0
10079001005,37.0
10079002002,40.0
10079004000,37.0
10079004007,40.0
10080001003,39.0
10080002000,43.0
10080004001,39.0
10081005000,40.0
10082001003,40.0
10083001000,39.0
10083001001,38.0
10083002000,38.0
10083003001,38.0
10084002003,39.0
10086012000,40.0
10087001001,38.0
10087005000,40.0
10088001005,40.0
10088005000,42.0
10089002000,40.0
10089004000,39.0
10089005000,42.0
10090001001,38.0
10090003000,41.0
10090005001,38.0
10091002002,41.0
10092001003,40.0
10092001013,39.0
10093002001,41.0
10094001012,44.0
10095002003,39.0
10096001000,41.0
10096001005,40.0
10096001007,41.0
10097001000,38.0
10097001002,40.0
10097002002,37.0
10098006001,37.0
10098007000,38.0
10099001003,39.0
10099001008,34.0
10099001030,39.0
10099001031,38.0
10099001042,37.0
10100001001,41.0
10100001005,40.0
10100002002,38.0
10101001007,41.0
10101001008,41.0
10102001001,39.0
10102001005,42.0
10103001000,42.0
10103001011,41.0
10104001000,39.0
10104001003,42.0
10106023006,39.0
10108004000,39.0
10108006000,37.0
10108007001,41.0
10109001009,39.0
10109001010,38.0
10112011000,40.0
10112031001,39.0
10113001000,39.0
10113001003,43.0
10113001005,40.0
10113001011,39.0
10115001000,41.0
10115001002,41.0
10117001002,37.0
10117001003,39.0
10119001001,41.0
10121002000,39.0
10121004000,38.0
10121005000,39.0
10125001004,38.0
10127003001,39.0
10127005000,38.0
10129002002,40.0
10131001003,40.0
10131002000,39.0
10131002004,40.0
10133002000,37.0
10133005000,38.0
10133005001,38.0
10135002000,38.0
10135002003,36.0
10137003004,40.0
10137004003,40.0
10139003000,39.0
10143001045,38.0
10145003003,40.0
10147001002,38.0
10151004005,39.0
10317031000,38.0
10317032012,39.0
10317041000,39.0
10317043002,40.0
10317044005,40.0
70001001014,41.0
70001004000,40.0
70003013001,40.0
70005011000,40.0
70005021002,40.0
70007003000,39.0
70007003003,38.0
70009001000,40.0
70011001003,40.0
70011001008,37.0
70013001004,38.0
70013001015,37.0
70013001017,39.0
70015001001,36.0
70015003001,36.0
70015003003,39.0
70021001005,39.0
70021002012,38.0
70021002019,38.0
70021003019,38.0
70021003020,36.0
70023002000,37.0
70023003000,36.0
70029012003,41.0
70031002000,37.0
70031003000,37.0
70033002002,37.0
70033002004,37.0
70035001002,38.0
70035001004,38.0
70035001007,37.0
70035002002,36.0
70037001001,35.0
70037001005,37.0
70037001014,37.0
70041001001,38.0
70043001000,37.0
70047001002,38.0
70129011003,37.0
70179001000,36.0
70181001000,37.0
70183001001,37.0
70185012004,36.0
70187001006,38.0
70187001007,34.0
70193002000,35.0
70193004000,36.0
70197003003,37.0
70197004001,38.0
70199001000,38.0
70199003001,36.0
70211002003,36.0
70227001001,35.0
70227002001,35.0
70227003000,35.0
70229004000,36.0
70233001002,36.0
70233003001,34.0
70241001001,35.0
70243003001,36.0
70245004003,34.0
70519003006,34.0
70523003003,34.0
70543001000,32.0
70543001027,39.0
70543001030,35.0
70543002005,36.0
70547002000,34.0
70547003003,38.0
70549001001,35.0
70549002003,34.0
70551003002,34.0
70553002001,35.0
70555001020,35.0
71237001004,34.0
