20130701,16650
20130702,22745
20130703,21864
20130704,22326
20130705,21842
20130706,20467
20130707,20477
20130708,21615
20130709,26641
20130710,25732
20130711,24417
20130712,19006
20130713,26119
20130714,29287
20130715,28069
20130716,29842
20130717,30550
20130718,28869
20130719,26591
20130720,25278
20130721,30297
20130722,25979
20130723,32376
20130724,35271
20130725,31084
20130726,34534
20130727,32470
20130728,23508
20130729,34915
20130730,37334
20130731,37261
20130801,20138
20130802,35792
20130803,29540
20130804,35253
20130805,36776
20130806,37702
20130807,34396
20130808,28366
20130809,29017
20130810,37201
20130811,33060
20130812,31457
20130813,22437
20130814,38150
20130815,37386
20130816,35991
20130817,37285
20130818,27612
20130819,33127
20130820,35843
20130821,36315
20130822,26629
20130823,33503
20130824,32941
20130825,31755
20130826,29979
20130827,34208
20130828,28185
20130829,34215
20130830,32318
20130831,25381
20130901,25235
20130902,21416
20130903,32411
20130904,36798
20130905,35825
20130906,35868
20130907,34419
20130908,33196
20130909,35394
20130910,36954
20130911,35812
20130912,31252
20130913,36501
20130914,31607
20130915,31914
20130916,31287
20130917,38283
20130918,37957
20130919,39200
20130920,39382
20130921,31826
20130922,29758
20130923,35152
20130924,38417
20130925,38223
20130926,38189
20130927,37412
20130928,34931
20130929,32592
20130930,37148
20131001,40575
20131002,41383
20131003,40456
20131004,40195
20131005,34181
20131006,26574
20131007,25016
20131008,38365
20131009,36969
20131010,31171
20131011,33357
20131012,32457
20131013,28832
20131014,33018
20131015,37534
20131016,36911
20131017,36888
20131018,38122
20131019,29548
20131020,29256
20131021,35012
20131022,36338
20131023,32365
20131024,32251
20131025,30979
20131026,24569
20131027,23965
20131028,31498
20131029,33414
20131030,35069
20131031,31444
20131101,30384
20131102,31013
20131103,20798
20131104,27142
20131105,31493
20131106,34826
20131107,25719
20131108,28686
20131109,21734
20131110,19712
20131111,27295
20131112,19925
20131113,23633
20131114,27040
20131115,29051
20131116,25194
20131117,17995
20131118,30615
20131119,27417
20131120,26229
20131121,28752
20131122,25448
20131123,18996
20131124,9392
20131125,19116
20131126,14999
20131127,7976
20131128,5204
20131129,10127
20131130,9863
20131201,13326
20131202,24576
20131203,27431
20131204,28199
20131205,26988
20131206,10736
20131207,15545
20131208,10090
20131209,14824
20131210,12850
20131211,18766
20131212,17214
20131213,17888
20131214,3701
20131215,7462
20131216,15562
20131217,7863
20131218,14924
20131219,18766
20131220,22066
20131221,17940
20131222,15063
20131223,6956
20131224,11025
20131225,3260
20131226,9763
20131227,11720
20131228,12022
20131229,3775
20131230,13241
20131231,10424
20140101,6059
20140102,8600
20140103,1144
20140104,2292
20140105,2678
20140106,9510
20140107,6267
20140108,9246
20140109,13354
20140110,9847
20140111,7695
20140112,12515
20140113,20633
20140114,9999
20140115,21630
20140116,19953
20140117,20301
20140118,9438
20140119,9028
20140120,13407
20140121,3804
20140122,2451
20140123,5071
20140124,6176
20140125,4338
