1000100,35.0
1000202,44.0
1000500,42.5
1000600,37.0
1000700,40.0
1000800,35.0
1000900,42.0
1001002,44.0
1001200,42.0
1001300,40.0
1001401,42.0
1001501,38.0
1001502,40.0
1001600,36.0
1001800,37.0
1001900,43.0
1002000,43.0
1002100,41.0
1002201,42.0
1002202,35.0
1002400,38.0
1002500,36.0
1002601,35.0
1002700,36.0
1002800,35.0
1002900,35.0
1003001,37.0
1003002,36.0
1003100,43.0
1003200,33.0
1003300,43.0
1003400,34.0
1003601,38.0
1003602,38.0
1003700,41.0
1003800,36.0
1003900,43.0
1004000,35.0
1004100,38.0
1004200,35.0
1004300,37.0
1004400,33.0
1004500,38.0
1004700,43.0
1004800,39.0
1004900,40.0
1005000,38.0
1005200,41.0
1005400,41.0
1005501,42.0
1005502,40.0
1005600,40.0
1005700,38.0
1005800,41.0
1005900,36.0
1006000,37.0
1006100,40.0
1006200,34.0
1006300,41.0
1006400,35.0
1006500,37.0
1006600,35.0
1006700,38.0
1006800,37.0
1006900,40.0
1007000,38.0
1007100,41.0
1007200,39.0
1007300,41.0
1007400,41.0
1007600,38.0
1007700,42.0
1007800,38.0
1007900,42.0
1008000,44.0
1008100,40.0
1008200,43.0
1008300,40.0
1008400,42.0
1008601,40.0
1008700,43.0
1008800,40.0
1008900,44.0
1009000,41.0
1009100,43.0
1009200,41.0
1009300,44.0
1009400,46.0
1009500,41.0
1009600,45.0
1009700,39.0
1009800,40.0
1009900,39.0
1010000,42.0
1010100,40.0
1010200,42.0
1010300,41.0
1010400,42.0
1010601,39.0
1010602,40.0
1010800,41.0
1010900,40.0
1011000,37.0
1011201,44.0
1011203,40.0
1011300,41.0
1011401,43.0
1011402,38.0
1011500,41.0
1011700,39.0
1011800,37.0
1011900,43.0
1012000,41.0
1012100,40.0
1012400,42.0
1012500,41.0
1012600,42.0
1012700,40.0
1012900,40.0
1013000,42.0
1013100,42.0
1013300,39.0
1013400,39.0
1013500,37.0
1013600,39.0
1013700,41.0
1013800,39.0
1013900,38.0
1014000,43.0
1014300,43.0
1014401,38.0
1014402,41.0
1014500,42.0
1014601,39.0
1014700,41.0
1014900,45.0
1015100,40.0
1015300,42.0
1015500,42.0
1015700,42.0
1015900,45.0
1016100,46.0
1016300,47.0
1016500,45.0
1016700,47.0
1016900,44.0
1017100,46.0
1017900,33.0
1019900,41.0
1031703,43.0
1031704,42.0
7000100,42.0
7000301,43.0
7000501,41.0
7000502,42.0
7000700,38.0
7000900,43.0
7001100,39.0
7001300,38.0
7001500,35.0
7002000,46.0
7002100,41.0
7002300,40.0
7002901,46.0
7003100,38.0
7003300,41.0
7003500,40.0
7003700,41.0
7004100,39.0
7004300,38.0
7004700,42.0
7012901,39.0
7017900,37.0
7018100,42.0
7018300,37.0
7018501,34.0
7018700,37.0
7019300,38.0
7019700,39.0
7019900,37.0
7020100,36.0
7021100,36.0
7022700,35.0
7022900,36.0
7023300,35.0
7024100,34.0
7024300,39.0
7024500,40.0
7024900,35.0
7025100,36.0
7025300,35.0
7025500,31.0
7025700,30.0
7025901,30.0
7025902,31.0
7026100,31.0
7026300,31.0
7026500,31.0
7026900,31.0
7027100,29.0
7027300,39.0
7027500,37.0
7027700,36.0
7027900,37.0
7028100,30.0
7028501,24.0
7028700,30.0
7029700,35.0
7047700,34.0
7048900,30.0
7049300,32.0
7049500,32.0
7049700,34.0
7050100,34.0
7050300,33.0
7050500,32.0
7050700,26.0
7050900,35.0
7051100,35.0
7051300,33.0
7051500,34.0
7051700,34.0
7051900,34.0
7052300,34.0
7052500,34.0
7052700,34.0
7052900,33.0
7054300,36.0
7054700,36.0
7054900,35.0
7055100,34.0
7055300,34.0
7055500,36.0
7055700,36.0
7056100,33.0
7056300,37.0
7056500,37.0
7057100,35.0
7057300,35.0
7057500,37.0
7059100,34.0
7123700,35.0
