1000100,34.0
1000202,43.0
1000500,36.0
1000600,36.0
1000700,35.0
1000800,36.0
1000900,36.0
1001002,39.0
1001200,37.0
1001300,35.0
1001401,41.0
1001501,36.0
1001502,35.0
1001600,36.0
1001800,34.0
1001900,34.0
1002000,37.0
1002100,37.0
1002201,39.0
1002202,32.0
1002400,35.0
1002500,37.0
1002601,34.0
1002700,36.0
1002800,33.0
1002900,35.0
1003001,34.0
1003002,33.0
1003100,35.0
1003200,33.0
1003300,38.0
1003400,33.0
1003601,34.0
1003602,34.0
1003700,36.0
1003800,33.0
1003900,37.0
1004000,33.0
1004100,35.0
1004200,33.0
1004300,34.0
1004400,32.0
1004500,35.0
1004700,37.0
1004800,35.0
1004900,36.0
1005000,35.0
1005200,37.0
1005400,37.0
1005501,35.0
1005502,36.0
1005600,36.0
1005700,35.0
1005800,36.0
1005900,34.0
1006000,35.0
1006100,36.0
1006200,31.0
1006300,36.0
1006400,33.0
1006500,34.0
1006600,32.0
1006700,34.0
1006800,34.0
1006900,37.0
1007000,33.0
1007100,36.0
1007200,34.0
1007300,36.0
1007400,35.0
1007600,34.0
1007700,37.0
1007800,34.0
1007900,37.0
1008000,35.0
1008100,37.0
1008200,37.0
1008300,37.0
1008400,36.0
1008601,34.0
1008700,38.0
1008800,36.0
1008900,39.0
1009000,35.0
1009100,39.0
1009200,35.0
1009300,40.0
1009400,37.0
1009500,37.0
1009600,36.0
1009700,37.0
1009800,34.0
1009900,36.0
1010000,35.0
1010100,35.0
1010200,36.0
1010300,36.0
1010400,36.0
1010601,35.0
1010602,36.0
1010800,35.0
1010900,35.0
1011000,34.0
1011201,36.0
1011203,36.0
1011300,37.0
1011401,37.0
1011402,35.0
1011500,36.0
1011700,36.0
1011800,33.0
1011900,37.0
1012000,36.0
1012100,37.0
1012400,36.0
1012500,36.0
1012600,34.0
1012700,36.0
1012900,35.0
1013000,35.0
1013100,37.0
1013300,36.0
1013400,35.0
1013500,35.0
1013600,34.0
1013700,36.0
1013800,34.0
1013900,36.0
1014000,37.0
1014300,36.0
1014401,37.0
1014402,39.0
1014500,37.0
1014601,34.0
1014700,36.0
1014900,40.0
1015100,37.0
1015300,40.0
1015500,38.0
1015700,38.0
1015900,38.0
1016100,38.0
1016300,40.0
1016500,40.0
1016700,41.0
1016900,38.0
1017100,39.0
1017900,37.0
1019900,35.0
1031703,38.0
1031704,38.0
7000100,39.0
7000301,39.0
7000501,38.0
7000502,39.0
7000700,37.0
7000900,39.0
7001100,36.0
7001300,35.0
7001500,34.0
7002000,46.5
7002100,37.0
7002300,35.0
7002901,35.0
7003100,36.0
7003300,36.0
7003500,36.0
7003700,36.0
7004100,37.0
7004300,36.0
7004700,37.0
7005300,26.0
7012901,35.0
7017700,31.0
7017900,35.0
7018100,36.0
7018300,36.0
7018501,34.0
7018700,35.0
7019300,35.0
7019700,36.0
7019900,35.0
7020100,34.0
7021100,33.0
7022700,34.0
7022900,34.0
7023300,34.0
7024100,36.0
7024300,35.0
7024500,34.0
7024900,33.0
7025100,32.0
7025300,33.0
7025500,31.0
7025700,27.0
7025901,30.0
7025902,30.0
7026100,30.0
7026300,32.0
7026500,32.0
7026900,33.0
7027100,32.0
7027300,35.0
7027500,34.0
7027700,35.0
7027900,33.0
7028100,30.0
7028501,28.0
7028700,30.0
7029700,34.0
7047700,32.0
7048900,29.0
7049300,31.0
7049500,31.0
7049700,32.0
7050100,32.0
7050300,32.0
7050500,31.0
7050700,31.0
7050900,30.0
7051100,31.0
7051300,31.0
7051500,33.0
7051700,33.0
7051900,33.0
7052300,33.0
7052500,32.0
7052700,32.0
7052900,32.0
7054300,35.0
7054700,35.0
7054900,34.0
7055100,32.0
7055300,33.0
7055500,34.0
7055700,33.0
7056100,33.0
7056300,34.0
7056500,33.0
7057100,33.0
7057300,33.0
7057500,34.0
7059100,34.0
7123700,34.0
