1000100,34.0
1000202,37.0
1000600,34.0
1000700,33.0
1000800,37.0
1000900,35.0
1001002,31.0
1001200,34.0
1001300,35.0
1001401,36.0
1001501,33.0
1001502,33.0
1001600,35.0
1001800,33.0
1001900,35.0
1002000,37.0
1002100,36.0
1002201,33.0
1002202,30.0
1002400,34.0
1002500,34.0
1002601,32.0
1002700,35.0
1002800,32.0
1002900,34.0
1003001,32.0
1003002,32.0
1003100,34.0
1003200,32.0
1003300,35.0
1003400,31.0
1003601,33.0
1003602,33.0
1003700,35.0
1003800,32.0
1003900,36.0
1004000,32.0
1004100,33.0
1004200,32.0
1004300,33.0
1004400,31.0
1004500,33.0
1004700,35.0
1004800,33.0
1004900,34.0
1005000,33.0
1005200,34.0
1005400,36.0
1005501,34.0
1005502,33.0
1005600,34.0
1005700,32.0
1005800,34.0
1005900,30.0
1006000,32.0
1006100,33.0
1006200,30.0
1006300,34.0
1006400,32.0
1006500,32.0
1006600,31.0
1006700,34.0
1006800,33.0
1006900,35.0
1007000,32.0
1007100,34.0
1007200,32.0
1007300,34.0
1007400,33.0
1007600,32.0
1007700,34.0
1007800,33.0
1007900,34.0
1008000,33.0
1008100,35.0
1008200,34.0
1008300,35.0
1008400,34.0
1008601,32.0
1008700,37.0
1008800,36.0
1008900,37.0
1009000,34.0
1009100,36.0
1009200,34.0
1009300,38.0
1009400,35.0
1009500,35.0
1009600,35.0
1009700,37.0
1009800,32.0
1009900,34.0
1010000,34.0
1010100,33.0
1010200,35.0
1010300,35.0
1010400,35.0
1010601,34.0
1010602,34.0
1010800,34.0
1010900,34.0
1011000,32.0
1011201,37.0
1011203,34.0
1011300,35.0
1011401,35.0
1011402,33.0
1011500,35.0
1011700,36.0
1011800,31.0
1011900,37.0
1012000,36.0
1012100,36.0
1012400,32.0
1012500,37.0
1012600,33.0
1012700,36.0
1012900,34.0
1013000,34.0
1013100,36.0
1013300,35.0
1013400,34.0
1013500,34.0
1013600,31.0
1013700,36.0
1013800,33.0
1013900,36.0
1014000,35.0
1014300,35.0
1014401,36.5
1014402,40.5
1014500,37.0
1014601,32.0
1014700,35.0
1014900,41.0
1015100,35.0
1015300,38.0
1015500,39.0
1015700,36.0
1015900,36.0
1016100,36.0
1016300,39.0
1016500,37.0
1016700,37.0
1016900,35.0
1017100,35.0
1017900,30.0
1019900,34.0
1031703,36.0
1031704,35.0
7000100,37.0
7000301,36.0
7000501,36.0
7000502,36.0
7000700,36.0
7000900,37.0
7001100,34.0
7001300,33.0
7001500,33.0
7002100,36.0
7002300,34.0
7002901,34.0
7003100,34.0
7003300,35.0
7003500,35.0
7003700,35.0
7004100,36.0
7004300,35.0
7004700,34.0
7012901,34.0
7017900,33.0
7018100,35.0
7018300,36.0
7018501,32.0
7018700,34.0
7019300,34.0
7019700,36.0
7019900,34.0
7020100,36.0
7021100,33.0
7022700,33.0
7022900,33.0
7023300,33.0
7024100,33.0
7024300,33.0
7024500,33.0
7024900,32.0
7025100,32.0
7025300,37.0
7025500,32.0
7025700,32.0
7025901,33.0
7025902,35.0
7026100,29.0
7026300,31.0
7026500,31.0
7026900,33.0
7027100,30.0
7027300,35.0
7027500,31.0
7027700,33.0
7027900,34.0
7028100,30.0
7028501,28.0
7028700,30.0
7029700,34.0
7047700,31.0
7048900,28.0
7049300,31.0
7049500,31.0
7049700,32.0
7050100,31.0
7050300,32.0
7050500,32.0
7050700,30.0
7050900,30.0
7051100,29.0
7051300,31.0
7051500,32.0
7051700,32.0
7051900,32.0
7052300,32.0
7052500,31.0
7052700,31.0
7052900,31.0
7054300,34.0
7054700,34.0
7054900,33.0
7055100,32.0
7055300,32.0
7055500,33.0
7055700,32.0
7056100,32.0
7056300,33.0
7056500,32.0
7057100,33.0
7057300,33.0
7057500,33.0
7059100,34.0
7123700,33.0
